index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2026-01/01/neujahr-mit-boeen-und-glaette-winterwetter-im-suedwesten,https://www.zeit.de/news/2026-01/01/neujahr-mit-boeen-und-glaette-winterwetter-im-suedwesten,0,www.zeit.de,Wetterbericht: Neujahr mit Böen und Glätte - Winterwetter im Südwesten,Hier finden Sie Informationen zu dem Thema „Wetterbericht“. Lesen Sie jetzt „Neujahr mit Böen und Glätte - Winterwetter im Südwesten“.,https://img.zeit.de/news/2026-01/01/neujahr-mit-boeen-und-glaette-winterwetter-im-suedwesten-image-group/wide__1300x731,2026-01-01T04:32:31Z,,"Wer an Neujahr einen Spaziergang plant, sollte sich warm einpacken - und in höheren Lagen lieber auf eine windgeschützte Strecke setzen. Denn laut Deutschem Wetterdienst (DWD) steht Baden-Württemberg… [+1849 chars]",,de,'Glätte'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/wetterbericht--neujahr-mit-boeen-und-glaette---winterwetter-im-suedwesten-37002756.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/wetterbericht--neujahr-mit-boeen-und-glaette---winterwetter-im-suedwesten-37002756.html,0,www.stern.de,Wetterbericht: Neujahr mit Böen und Glätte - Winterwetter im Südwesten,"Minusgrade, Schneeschauer, Sturmböen - der Winter zeigt dieser Tage, was er kann. Wo in Baden-Württemberg es besonders gefährlich wird und wie kalt vor allem die Nächte werden.",https://image.stern.de/37002758/t/qp/v1/w1440/r1.7778/-/01--3cu5nerxmgv3axs2048jpeg---b1771ceb3df4915d.jpg,2026-01-01T04:32:31Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Minusgrade, Schneeschauer, Sturmböen - der Winter zeigt dieser Tage, was er kann. Wo in Baden-Württemberg es besonders gefährlich wird und wie ka… [+2041 chars]",,de,'Glätte'
https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/vorhersage--teils-glaette-und-schnee-in-rheinland-pfalz-und-dem-saarland-37003148.html,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/vorhersage--teils-glaette-und-schnee-in-rheinland-pfalz-und-dem-saarland-37003148.html,0,www.stern.de,Vorhersage: Teils Glätte und Schnee in Rheinland-Pfalz und dem Saarland,"Offenbach (lrs) - Der Start ins neue Jahr bringt heute in Rheinland-Pfalz und dem Saarland teils Schnee, Schneeregen und Glätte. Der Tag starte zunächst",https://image.stern.de/37003150/t/-6/v1/w1440/r1.7778/-/01--v55tp25ypdv4axs2048jpeg---a780000f375c6ad3.jpg,2026-01-01T09:05:30Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Das neue Jahr beginnt winterlich. Bei vielen Wolken und teils Niederschlägen besteht auch Rutschgefahr.
Der Start ins neue Jahr bringt heute in … [+566 chars]",,de,'Glätte'
https://www.zeit.de/news/2026-01/01/teils-glaette-und-schnee-in-rheinland-pfalz-und-dem-saarland,https://www.zeit.de/news/2026-01/01/teils-glaette-und-schnee-in-rheinland-pfalz-und-dem-saarland,0,www.zeit.de,Vorhersage: Teils Glätte und Schnee in Rheinland-Pfalz und dem Saarland,Hier finden Sie Informationen zu dem Thema „Vorhersage“. Lesen Sie jetzt „Teils Glätte und Schnee in Rheinland-Pfalz und dem Saarland“.,https://img.zeit.de/news/2026-01/01/teils-glaette-und-schnee-in-rheinland-pfalz-und-dem-saarland-image-group/wide__1300x731,2026-01-01T09:05:30Z,,"Der Start ins neue Jahr bringt heute in Rheinland-Pfalz und dem Saarland teils Schnee, Schneeregen und Glätte. Der Tag starte zunächst nur vereinzelt mit Niederschlägen, wie der Deutsche Wetterdienst… [+447 chars]",,de,'Glätte'
https://www.bild.de/news/wetter/unwetterwarnung-heftiger-wintersturm-trifft-deutschland-69550b21a75a88580a6dc6cd,https://www.bild.de/news/wetter/unwetterwarnung-heftiger-wintersturm-trifft-deutschland-69550b21a75a88580a6dc6cd,0,www.bild.de,Unwetterwarnung - Heftiger Wintersturm trifft Deutschland,"Hamburg – Schluss mit Winter-Spaß, jetzt kommt der Winter-Sturm! Die Wetterdienste warnen an Neujahr vor Unwetter mit Orkanböen und starken Schneeverwehu...","https://images.bild.de/69550b21a75a88580a6dc6cd/6364f1e921bfcd89442137cc48c3fad9,ebe04a99?w=1280",2026-01-01T10:46:17Z,,"Hamburg Schluss mit Winter-Spaß, jetzt kommt der Winter-Sturm! Die Wetterdienste warnen an Neujahr vor Unwetter mit Orkanböen und starken Schneeverwehungen in Deutschland.
Der Seewetterdienst Hambur… [+2273 chars]",,de,'Schnee Wetterdienst'
https://www.zeit.de/news/2026-01/02/zahlreiche-glaette-unfaelle-in-nrw,https://www.zeit.de/news/2026-01/02/zahlreiche-glaette-unfaelle-in-nrw,0,www.zeit.de,Einsätze: Zahlreiche Glätte-Unfälle in NRW,Hier finden Sie Informationen zu dem Thema „Einsätze“. Lesen Sie jetzt „Zahlreiche Glätte-Unfälle in NRW“.,https://img.zeit.de/news/2026-01/02/zahlreiche-glaette-unfaelle-in-nrw-image-group/wide__1300x731,2026-01-02T05:56:22Z,,"In Nordrhein-Westfalen hat es in der Nacht auf Freitag zahlreiche Unfälle wegen Glätte gegeben. Wie die Polizei Münster mitteilte, rückten die Beamten ab Donnerstagabend bis Freitagmorgen deshalb zu … [+720 chars]",,de,'Glätte'
https://www.zeit.de/news/2026-01/02/schnee-glaette-und-wind-hessen-erwartet-winterliche-tage,https://www.zeit.de/news/2026-01/02/schnee-glaette-und-wind-hessen-erwartet-winterliche-tage,0,www.zeit.de,"Vorhersage: Schnee, Glätte und Wind – Hessen erwartet winterliche Tage","Hier finden Sie Informationen zu dem Thema „Vorhersage“. Lesen Sie jetzt „Schnee, Glätte und Wind – Hessen erwartet winterliche Tage“.",https://img.zeit.de/news/2026-01/02/schnee-glaette-und-wind-hessen-erwartet-winterliche-tage-image-group/wide__1300x731,2026-01-02T06:20:32Z,,"In Hessen müssen sich die Menschen auf Schnee, Wind und glatte Straßen einstellen. Für Freitag sagt der Deutsche Wetterdienst (DWD) Frost sowie teilweise Schneeschauer und Glätte vorher. In der Nordh… [+1109 chars]",,de,'Glätte'
https://www.zeit.de/news/2026-01/02/schnee-und-glaette-zum-wochenende-in-nrw,https://www.zeit.de/news/2026-01/02/schnee-und-glaette-zum-wochenende-in-nrw,0,www.zeit.de,Frostige Temperaturen: Schnee und Glätte zum Wochenende in NRW,Hier finden Sie Informationen zu dem Thema „Frostige Temperaturen“. Lesen Sie jetzt „Schnee und Glätte zum Wochenende in NRW“.,https://img.zeit.de/news/2026-01/02/schnee-und-glaette-zum-wochenende-in-nrw-image-group/wide__1300x731,2026-01-02T06:35:59Z,,Das Winterwetter hat Nordrhein-Westfalen auch zum Wochenende fest im Griff. Laut Vorhersage des Deutschen Wetterdienstes (DWD) soll es auch in den kommenden Tagen kalt und glatt bleiben. Am Freitag l… [+610 chars],,de,'Glätte'
https://www.zeit.de/news/2026-01/02/schneeschauer-und-frost-wochenende-bleibt-winterlich,https://www.zeit.de/news/2026-01/02/schneeschauer-und-frost-wochenende-bleibt-winterlich,0,www.zeit.de,Vorhersage: Schneeschauer und Frost – Wochenende bleibt winterlich,Hier finden Sie Informationen zu dem Thema „Vorhersage“. Lesen Sie jetzt „Schneeschauer und Frost – Wochenende bleibt winterlich“.,https://img.zeit.de/news/2026-01/02/schneeschauer-und-frost-wochenende-bleibt-winterlich-image-group/wide__1300x731,2026-01-02T06:39:26Z,,"Es bleibt winterlich in Rheinland-Pfalz und im Saarland. Die Menschen müssen sich auch am Wochenende auf Schnee, Wind und glatte Straßen einstellen. 
Für Freitag sagt der Deutsche Wetterdienst (DWD)… [+1042 chars]",,de,'Glätte'
https://www.welt.de/regionales/hamburg/article6957656b24b6e14cd223606f/wetter-auftakt-zu-mehreren-schneetagen-im-norden.html,https://www.welt.de/regionales/hamburg/article6957656b24b6e14cd223606f/wetter-auftakt-zu-mehreren-schneetagen-im-norden.html,0,www.welt.de,Auftakt zu mehreren Schneetagen im Norden,"Dass es in Hamburg und Umgebung schneit, ist eine Seltenheit geworden – doch für die nächsten Tage wird einiges an Schneefall vorausgesagt. Einen ersten Eindruck gab es am Freitagmorgen.",https://images.welt.de/6957656b24b6e14cd223606f/b7b8cf65dd6c919b1f0cba381b1576a8-master/ci16x9-w1200/dpa-com-20090101-260102-99-54392-jpg,2026-01-02T06:43:24Z,,"Dass es in Hamburg und Umgebung schneit, ist eine Seltenheit geworden doch für die nächsten Tage wird einiges an Schneefall vorausgesagt. Einen ersten Eindruck gab es am Freitagmorgen.Das neue Jahr h… [+2114 chars]",,de,'Schneefall'
