index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/panorama/wissen/klimawandel--gletscherschmelze-in-den-alpen-besonders-frueh-35943656.html,https://www.stern.de/panorama/wissen/klimawandel--gletscherschmelze-in-den-alpen-besonders-frueh-35943656.html,0,www.stern.de,Klimawandel: Gletscherschmelze in den Alpen besonders früh,"Jeden Winter füttert Schnee im Hochgebirge die Gletscher an, bevor die Sommerschmelze kommt. In diesem Jahr hat die Schmelze in den Alpen besonders früh begonnen. Warum?",https://image.stern.de/35943658/t/34/v1/w1440/r1.7778/-/02--2suu66r5vfv9axs2048jpeg---d04964d2f15fb8ab.jpg,2025-08-02T04:30:37Z,https://web.archive.org/web/20250804030808/https://www.stern.de/panorama/wissen/klimawandel--gletscherschmelze-in-den-alpen-besonders-frueh-35943656.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Jeden Winter füttert Schnee im Hochgebirge die Gletscher an, bevor die Sommerschmelze kommt. In diesem Jahr hat die Schmelze in den Alpen besonde… [+2774 chars]",,de,'Schnee Klimawandel'
https://www.tagesspiegel.de/wissen/klimawandel-gletscherschmelze-in-den-alpen-besonders-fruh-14123528.html,https://www.tagesspiegel.de/wissen/klimawandel-gletscherschmelze-in-den-alpen-besonders-fruh-14123528.html,0,www.tagesspiegel.de,Klimawandel: Gletscherschmelze in den Alpen besonders früh,"Jeden Winter füttert Schnee im Hochgebirge die Gletscher an, bevor die Sommerschmelze kommt. In diesem Jahr hat die Schmelze in den Alpen besonders früh begonnen. Warum?",https://www.tagesspiegel.de/images/14123525/alternates/BASE_16_9_W1400/1754109144000/gletscherschwund-schweiz.jpeg,2025-08-02T04:32:24Z,,"Es sieht nicht gut aus für die Alpengletscher in diesem Jahr: Das legt der Gletscherschwundtag nahe. Es ist der Tag, an dem der Winterschnee geschmolzen ist und es an die Substanz der Gletscher geht.… [+2635 chars]",,de,'Schnee Klimawandel'
https://www.bild.de/news/wetter/wetter-chaos-in-australien-kaengurus-suchen-schutz-vor-wassermassen-689059206e87894d4bb6d3a3,https://www.bild.de/news/wetter/wetter-chaos-in-australien-kaengurus-suchen-schutz-vor-wassermassen-689059206e87894d4bb6d3a3,0,www.bild.de,Wetter-Chaos in Australien - Kängurus suchen Schutz vor Wassermassen,Mehrere Städte im Osten Australiens erleben derzeit außergewöhnliches Winterwetter. In einigen Regionen fällt der stärkste Schneefall seit Jahrzehnten...,"https://images.bild.de/689059206e87894d4bb6d3a3/07c3a89a7f45aadd1272167651fcfdf3,600b68f6?w=1280",2025-08-04T09:28:08Z,,"Mehr zum Video anzeigen 
Mehrere Städte im Osten Australiens erleben derzeit außergewöhnliches Winterwetter. In einigen Regionen fällt der stärkste Schneefall seit Jahrzehnten in Teilen von New Sout… [+184 chars]",,de,'Schneefall'
https://www.sueddeutsche.de/meinung/berg-gletscher-touren-klimawandel-folgen-steinschlag-kommentar-li.3291658,https://www.sueddeutsche.de/meinung/berg-gletscher-touren-klimawandel-folgen-steinschlag-kommentar-li.3291658,0,www.sueddeutsche.de,Alpinismus: Der Klimawandel verändert die Berge. Und damit das Bergsteigen,"Der Permafrost taut, die Gefahr durch Steinschläge oder Felsrutsche nimmt zu: Die Wetterverhältnisse erfordern von allen, die sich im Gebirge bewegen, ein erhöhtes Maß an Aufmerksamkeit.",https://www.sueddeutsche.de/2022/06/08/a4aa21c4-e196-4572-9047-41fa0d533f5f.jpeg?q=60&fm=webp&width=1200&rect=0%2C70%2C1350%2C759,2025-08-04T10:19:29Z,http://archive.md/20250804141130/https://www.sueddeutsche.de/meinung/berg-gletscher-touren-klimawandel-folgen-steinschlag-kommentar-li.3291658,"Der Permafrost taut, die Gefahr durch Steinschläge oder Felsrutsche nimmt zu: Die Wetterverhältnisse erfordern von allen, die sich im Gebirge bewegen, ein erhöhtes Maß an Aufmerksamkeit.Berge sind ei… [+941 chars]",,de,'Schnee Klimawandel'
https://www.googlewatchblog.de/2025/08/pixel-10-googles-neue-smartphones-zeigen-sich-in-der-farbe-frost-renderbilder-aus-allen-winkeln-galerie/,https://www.googlewatchblog.de/2025/08/pixel-10-googles-neue-smartphones-zeigen-sich-in-der-farbe-frost-renderbilder-aus-allen-winkeln-galerie/,0,www.googlewatchblog.de,Pixel 10: Googles neue Smartphones zeigen sich in der Farbe ‚Frost‘ – Renderbilder aus allen Winkeln (Galerie),"Wir sind noch gut zwei Wochen von der Präsentation der Pixel 10-Smartphones entfernt, die bekanntlich schon häufig bei den Leakern zu sehen gewesen sind. Jetzt ist ein Schwung neuer Renderbilder des Pixel 10 durchgesickert, die uns das Smartphone erstmals in …",https://www.googlewatchblog.de/wp-content/uploads/pixel-10-frost-front.jpg,2025-08-05T05:30:09Z,https://web.archive.org/web/20250816051826/https://www.googlewatchblog.de/2025/08/pixel-10-googles-neue-smartphones-zeigen-sich-in-der-farbe-frost-renderbilder-aus-allen-winkeln-galerie/,"Wir sind noch gut zwei Wochen von der Präsentation der Pixel 10-Smartphones entfernt, die bekanntlich schon häufig bei den Leakern zu sehen gewesen sind. Jetzt ist ein Schwung neuer Renderbilder des … [+2825 chars]",,de,'Frost'
https://www.googlewatchblog.de/2025/08/google-play-store-aktion-diese-72-android-apps-spiele-icon-packs-live-wallpaper-gibt-es-heute-gratis-2/,https://www.googlewatchblog.de/2025/08/google-play-store-aktion-diese-72-android-apps-spiele-icon-packs-live-wallpaper-gibt-es-heute-gratis-2/,0,www.googlewatchblog.de,"Google Play Store Aktion: Diese 72 Android-Apps, Spiele, Icon Packs & Live Wallpaper gibt es heute Gratis","Zum Start in die neue Aktionenwoche gibt es im Google Play Store viele vorübergehend kostenlose Apps, Spiele, Icon Packs und Live Wallpaper - schaut mal herein. Heute zeigen wir euch das Google Pixel 10 in Frost, berichten über Android auf dem Desktop und zei…",https://www.googlewatchblog.de/wp-content/uploads/apps-05.08.2025.jpg,2025-08-05T08:00:20Z,,"Zum Start in die neue Aktionenwoche gibt es im Google Play Store viele vorübergehend kostenlose Apps, Spiele, Icon Packs und Live Wallpaper – schaut mal herein. Heute zeigen wir euch das Google Pixel… [+2464 chars]",,de,'Frost'
https://www.bild.de/news/wetter/rekordwinter-wetterwarnung-australien-versinkt-im-schnee-chaos-689059206e87894d4bb6d3a3,https://www.bild.de/news/wetter/rekordwinter-wetterwarnung-australien-versinkt-im-schnee-chaos-689059206e87894d4bb6d3a3,0,www.bild.de,Rekordwinter - Australien versinkt im Schnee-Chaos,Mehrere Städte im Osten Australiens erleben derzeit außergewöhnliches Winterwetter. In einigen Regionen fällt der stärkste Schneefall seit Jahrzehnten...,"https://images.bild.de/689059206e87894d4bb6d3a3/6be516d90b4d372e47d72b4fdc02593d,ece8fccd?w=1280",2025-08-05T08:27:47Z,,"Gericht entscheidet: Bahn muss Mehrkosten von Stuttgart 21 allein tragen
Gericht entscheidet: Bahn muss Mehrkosten von Stuttgart 21 allein tragen
Gericht entscheidet: Bahn muss Mehrkosten von Stutt… [+538 chars]",,de,'Schneefall'
https://www.n-tv.de/ratgeber/So-bringt-man-das-Rad-in-der-Wohnung-unter-article25509229.html,https://www.n-tv.de/ratgeber/So-bringt-man-das-Rad-in-der-Wohnung-unter-article25509229.html,0,www.n-tv.de,Von funktionell bis stylish: So bringt man das Rad in der Wohnung unter,"Nicht nur bei Schnee und Eis sollten Fahrräder nicht draußen übernachten müssen. Wer keinen Fahrradschuppen oder Keller hat, kann das Rad in der Wohnung unterbringen. Das sind die Möglichkeiten.",https://www.n-tv.de/img/incoming/crop25508627/8291321190-cImg_16_9-w1200/Mal-eben-so-an-der-Heizung-angelehnt-Das-mag-ganz-schick-aussehen-doch-es-gibt-alltagstauglichere-Losungen.jpg,2025-08-05T18:41:32Z,,Wo bringen man sein Fahrrad sicher und vor Witterung geschützt unter? Nicht nur in Großstädten ist die Wohnung oft die einzige Option. Aber keine Sorge: Auch für das Abstellen in den eigenen vier Wän… [+5183 chars],,de,'Schnee Eis'
https://sport.orf.at/stories/3144246/,https://sport.orf.at/stories/3144246/,0,sport.orf.at,Svancer hofft auf „lustige“ Winterspiele,"Matej Svancer wirft vor dem bevorstehenden Sommertrainingskurs auf Schnee in Australien schon einen Blick auf den kommenden Winter. Der Gesamtweltcupsieger „Park & Pipe“ 2024/25 im Freeski nennt nicht die Olympischen Spiele in Italien als großes Ziel, er will…",https://ibs.orf.at/sport?image=https%3A%2F%2Fassets.orf.at%2Fmims%2F2025%2F32%2F22%2Fcrops%2Fw%3D1200%2Ch%3D630%2Cq%3D75%2F2723409_master_1048822_freeski_svancer_vor_saison_g.jpg%3Fs%3D0752df9a0bc97b11f148b49a276f0bfd28ee0972,2025-08-06T17:29:27Z,,"Olympia ist in Svancers Saisonplanung aber dennoch ein großes Thema. 2022 in Peking hatte er bei seinen ersten Winterspielen die Magie des Großereignisses vermisst, nun hofft der 21-Jährige in Livign… [+2553 chars]",,de,'Schnee Ski'
https://www.faz.net/aktuell/sport/mehr-sport/ski-weltmeisterin-stephanie-venier-beendet-karriere-110628722.html,https://www.faz.net/aktuell/sport/mehr-sport/ski-weltmeisterin-stephanie-venier-beendet-karriere-110628722.html,0,www.faz.net,„Nicht mehr zu toppen“: Ski-Weltmeisterin Stephanie Venier beendet Karriere,Im Februar wurde sie als Retterin von Österreichs alpinem Skirennsport gefeiert. Nun hat sich Stephanie Venier noch überraschender ins Private zurückgezogen: „Der Schnee bleibt – doch mein Kapitel ist geschrieben“.,https://media0.faz.net/ppmedia/aktuell/sport/2292026398/1.10628724/facebook_teaser/stephanie-venier-der-schnee.jpg,2025-08-08T11:55:35Z,,"Noch im Februar wurde sie als Retterin von Österreichs alpinem Skirennsport gefeiert, als sie bei den Ski-Weltmeisterschaften in Saalbach-Hinterglemm überraschend den WM-Titel im Super-G gewann. Nun … [+2213 chars]",,de,'Schnee Ski'
