index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.telepolis.de/article/Richtig-informiert-Das-gefaehrliche-Glatteis-staatlicher-Medienfoerderung-11312681.html,https://www.telepolis.de/article/Richtig-informiert-Das-gefaehrliche-Glatteis-staatlicher-Medienfoerderung-11312681.html,0,www.telepolis.de,"""Richtig"" informiert: Das gefährliche Glatteis staatlicher Medienförderung","Internes Papier der Landesmedienanstalten entfacht Diskussion um staatliche Förderung ""zuverlässiger Medien"" neu. Warum das ein Drahtseilakt werden dürfte.",https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/5/0/9/1/9/0/7/generated-image-1_15_-a49ad5ef3d84e974.png,2026-06-02T11:00:00Z,,"(Bild: KI)
Internes Papier der Landesmedienanstalten entfacht Diskussion um staatliche Förderung ""zuverlässiger Medien"" neu. Warum das ein Drahtseilakt werden dürfte.
Mit den Auflagen sinken bei ei… [+4538 chars]",,de,'Glatteis'
https://www.focus.de/wissen/natur/moeglicher-kaelteeinbruch-im-juni-das-hat-es-mit-dem-wetterphaenomen-schafskaelte-auf-sich_6d5d0573-c313-4832-a09c-30776f8e8031.html,https://www.focus.de/wissen/natur/moeglicher-kaelteeinbruch-im-juni-das-hat-es-mit-dem-wetterphaenomen-schafskaelte-auf-sich_6d5d0573-c313-4832-a09c-30776f8e8031.html,0,www.focus.de,Möglicher Kälteeinbruch im Juni: Das hat es mit dem Wetterphänomen Schafskälte auf sich,Im Juni kann es oft einen Kälteeinbruch von bis zu zehn Grad geben. Wann die Schafskälte ist und was das für Ihren Garten bedeutet.,"https://quadro.burda-forward.de/ctf/5cbc95e9-a278-4181-bba4-b3b11ba68d67.561f3475-c5d5-488a-a127-8d4bd40259db.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(2737,1687)&hash=6375f990568146842d0480a0687f9677b6df9269f8c180cd8b82d3fadc4e474a",2026-06-02T12:00:00Z,,"Wer auf warme Sommertage hofft, sollte sich nicht zu früh auf den Juni freuen. Bevor der Sommer richtig beginnt, folgt häufig noch eine spürbare Abkühlung. Meteorologen nennen dieses Wetterphänomen S… [+2784 chars]",,de,'Kälteeinbruch'
https://www.focus.de/wissen/natur/schafskaelte-das-hat-es-mit-dem-wetterphaenomen-auf-sich_6d5d0573-c313-4832-a09c-30776f8e8031.html,https://www.focus.de/wissen/natur/schafskaelte-das-hat-es-mit-dem-wetterphaenomen-auf-sich_6d5d0573-c313-4832-a09c-30776f8e8031.html,0,www.focus.de,Schafskälte: Das hat es mit dem Wetterphänomen auf sich,Im Juni kann es oft einen Kälteeinbruch von bis zu zehn Grad geben. Wann die Schafskälte ist und was das für Ihren Garten bedeutet.,"https://quadro.burda-forward.de/ctf/5cbc95e9-a278-4181-bba4-b3b11ba68d67.561f3475-c5d5-488a-a127-8d4bd40259db.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(2737,1687)&hash=6375f990568146842d0480a0687f9677b6df9269f8c180cd8b82d3fadc4e474a",2026-06-03T08:29:00Z,,"Wer auf warme Sommertage hofft, sollte sich nicht zu früh auf den Juni freuen. Bevor der Sommer richtig beginnt, folgt häufig noch eine spürbare Abkühlung. Meteorologen nennen dieses Wetterphänomen S… [+2784 chars]",,de,'Kälteeinbruch'
https://www.telepolis.de/article/Neuer-Angriffsvektor-Websites-koennen-SSD-Aktivitaeten-von-Besuchern-auslesen-11311760.html,https://www.telepolis.de/article/Neuer-Angriffsvektor-Websites-koennen-SSD-Aktivitaeten-von-Besuchern-auslesen-11311760.html,0,www.telepolis.de,Neuer Angriffsvektor: Websites können SSD-Aktivitäten von Besuchern auslesen,"Websites können heimlich auslesen, welche Tabs offen sind. Der Frost-Angriff nutzt SSD-Timing – ganz ohne Schadsoftware. Ein Überblick.",https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/5/0/9/1/4/3/8/shutterstock_2625342931-9e2168b991380590.jpg,2026-06-08T04:00:00Z,,"Websites können über SSD-Informationen potentiell Nutzerverhalten in Erfahrung bringen
(Bild: myphotobank.com.au/Shutterstock.com)
Websites können heimlich auslesen, welche Tabs offen sind. Der Fro… [+4484 chars]",,de,'Frost'
https://www.focus.de/wissen/kaltes-regenwetter-im-juni-diese-alte-bauernregel-erklaert-das-phaenomen_6d5d0573-c313-4832-a09c-30776f8e8031.html,https://www.focus.de/wissen/kaltes-regenwetter-im-juni-diese-alte-bauernregel-erklaert-das-phaenomen_6d5d0573-c313-4832-a09c-30776f8e8031.html,0,www.focus.de,Kaltes Regenwetter im Juni: Diese alte Bauernregel erklärt das Phänomen,Im Juni kann es oft einen Kälteeinbruch von bis zu zehn Grad geben. Wann die Schafskälte ist und was das für Ihren Garten bedeutet.,"https://quadro.burda-forward.de/ctf/5cbc95e9-a278-4181-bba4-b3b11ba68d67.561f3475-c5d5-488a-a127-8d4bd40259db.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(2737,1687)&hash=6375f990568146842d0480a0687f9677b6df9269f8c180cd8b82d3fadc4e474a",2026-06-09T13:49:00Z,,"Wer auf warme Sommertage hofft, sollte sich nicht zu früh auf den Juni freuen. Bevor der Sommer richtig beginnt, folgt häufig noch eine spürbare Abkühlung. Meteorologen nennen dieses Wetterphänomen S… [+2784 chars]",,de,'Kälteeinbruch'
https://www.focus.de/wissen/kaltes-regenwetter-im-juni-diese-alte-bauernregel-unterschaetzen-viele-obwohl-sie-oft-richtig-ist_6d5d0573-c313-4832-a09c-30776f8e8031.html,https://www.focus.de/wissen/kaltes-regenwetter-im-juni-diese-alte-bauernregel-unterschaetzen-viele-obwohl-sie-oft-richtig-ist_6d5d0573-c313-4832-a09c-30776f8e8031.html,0,www.focus.de,"Kaltes Regenwetter im Juni: Diese alte Bauernregel unterschätzen viele, obwohl sie oft richtig ist",Im Juni kann es oft einen Kälteeinbruch von bis zu zehn Grad geben. Wann die Schafskälte ist und was das für Ihren Garten bedeutet.,"https://quadro.burda-forward.de/ctf/5cbc95e9-a278-4181-bba4-b3b11ba68d67.561f3475-c5d5-488a-a127-8d4bd40259db.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(2737,1687)&hash=6375f990568146842d0480a0687f9677b6df9269f8c180cd8b82d3fadc4e474a",2026-06-10T09:25:00Z,,"Wer auf warme Sommertage hofft, sollte sich nicht zu früh auf den Juni freuen. Bevor der Sommer richtig beginnt, folgt häufig noch eine spürbare Abkühlung. Meteorologen nennen dieses Wetterphänomen S… [+2784 chars]",,de,'Kälteeinbruch'
https://www.sueddeutsche.de/bayern/schafskaelte-wetter-bayern-juni-schnee-allgaeu-zugspitze-li.3496554,https://www.sueddeutsche.de/bayern/schafskaelte-wetter-bayern-juni-schnee-allgaeu-zugspitze-li.3496554,0,www.sueddeutsche.de,Sommerwetter in Bayern: Was geschorene Schafe mit dem Neuschnee im Gebirge zu tun haben,"Der Deutsche Wetterdienst umschreibt die frühsommerliche Mistwetterlage klimapoetisch, der Volksmund kennt Mitte Juni die Schafskälte. Fakt ist: Auf den Bergen schneit’s, im Rest Bayerns ist es nicht viel besser.",https://www.sueddeutsche.de/2026/06/10/407d771a-c4ef-4960-b13a-2c81edcb0c6a.jpg?q=60&fm=webp&width=1200&rect=0%2C135%2C2314%2C1302,2026-06-10T12:16:11Z,,"Konkret heißt das: Die Schneefallgrenze kann örtlich auf unter 1800 Meter sinken, Teile der Allgäuer Alpen wie das Nebelhorn und die Zugspitze sind bereits vom Junischnee bedeckt und auch in den Täle… [+4570 chars]",,de,'Schnee Wetterdienst'
https://www.n-tv.de/panorama/Bergsteiger-stuerzt-150-Meter-tief-und-ueberlebt-Nacht-im-Schnee-id30952793.html,https://www.n-tv.de/panorama/Bergsteiger-stuerzt-150-Meter-tief-und-ueberlebt-Nacht-im-Schnee-id30952793.html,0,www.n-tv.de,Rettungskräfte nennen es Wunder: Bergsteiger stürzt 150 Meter tief und überlebt Nacht im Schnee,"Ein Alpinist aus Deutschland geht alleine in die Tiroler Berge und kehrt nicht zurück. Nach einer großen Suchaktion bei Eis und Schnee wird er gefunden - lebend. ""Es muss Schutzengel geben"", sagen die Retter.",https://www.n-tv.de/img/30952778/1781147762/Img_16_9/1200/A-mountain-emergency-rescue-helicopter-flies-over-a-snow-covered-mountain-peak-in-Reutte-Tyrol-Austria-on-January-3-2026-The-state-of-the-art-red-and-white-aircraft-is-utilized-for-challenging-search-and-rescue-missions-in-the-alpine-terrain-of-the-greater-Reutte-area.jpg,2026-06-11T01:20:12Z,,"Nach einer eisigen Nacht hatten die Rettungskräfte kaum Hoffnung, den Vermissten lebend zu finden. (Foto: picture alliance / NurPhoto)
Ein Alpinist aus Deutschland geht alleine in die Tiroler Berge … [+2093 chars]",,de,'Schnee Eis'
https://www.sueddeutsche.de/bayern/allgaeuer-alpen-tirol-wanderer-verletzt-rettung-li.3497101,https://www.sueddeutsche.de/bayern/allgaeuer-alpen-tirol-wanderer-verletzt-rettung-li.3497101,0,www.sueddeutsche.de,Allgäuer Alpen: Schwer verletzt im Schnee – Deutscher überlebt Nacht am Berg,Ein Wanderer geht alleine in die Berge und kehrt nicht mehr zurück. Nach einer großen Suchaktion wird er bei eisigen Temperaturen gefunden - die Retter sprechen von einem Wunder.,https://www.sueddeutsche.de/2025/09/15/cc366325-dc12-4d24-9c6d-56a8300e2e93.jpg?q=60&fm=webp&width=1200&rect=0%2C183%2C3500%2C1969,2026-06-11T06:20:28Z,,Der Mann stammt nach Angaben der Polizei aus Ettlingen in Baden-Württemberg. Er war demnach am Dienstagmorgen in Bach nahe der bayerischen Grenze alleine zu einer Wanderung aufgebrochen. Nachdem er b… [+1401 chars],,de,'Schneefall'
https://www.bild.de/news/ausland/nach-absturz-in-alpen-deutscher-ueberlebt-nacht-im-schnee-es-muss-schutzengel-geben-6a2a47351089b0ba0bc0a76c,https://www.bild.de/news/ausland/nach-absturz-in-alpen-deutscher-ueberlebt-nacht-im-schnee-es-muss-schutzengel-geben-6a2a47351089b0ba0bc0a76c,0,www.bild.de,„Es muss Schutzengel geben“ - Nach Absturz! Wanderer überlebt Nacht im Schnee,Verschollener Wanderer überlebt verletzt eine eisige Nacht in den Tiroler Alpen.,"https://images.bild.de/6a2a47351089b0ba0bc0a76c/2bf66d3932282e285f3be0c43aeb8a61,aad56420?w=1280",2026-06-11T06:44:31Z,,TTS-Player überspringenArtikel weiterlesenInnsbruck (Österreich) Ein dramatischer Einsatz in den Tiroler Alpen endete mit einem kleinen Wunder. Ein deutscher Wanderer war gestürzt und konnte erst ein… [+1678 chars],,de,'Schneefall'
